,Position,Track Name,Artist,Streams,URL,date
96,97,Solo (feat. Demi Lovato),Clean Bandit,2284755,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-08-19
97,98,Walk It Talk It,Migos,2284522,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-08-19
98,99,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2283627,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-08-19
99,100,JAPAN,Famous Dex,2230270,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,2018-08-19
100,101,Shoota (feat. Lil Uzi Vert),Playboi Carti,2208070,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,2018-08-19
101,102,Legends,Juice WRLD,2200367,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,2018-08-19
102,103,All Mine,Kanye West,2187612,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,2018-08-19
103,104,One Kiss (with Dua Lipa),Calvin Harris,2167424,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-08-19
104,105,Congratulations,Post Malone,2155058,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-08-19
105,106,WHO? WHAT!,Travis Scott,2104258,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq,2018-08-19
106,107,I Like Me Better,Lauv,2077565,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-08-19
107,108,NC-17,Travis Scott,2077372,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2,2018-08-19
108,109,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,2055781,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,2018-08-19
109,110,HOUSTONFORNICATION,Travis Scott,2045862,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2,2018-08-19
110,111,Nowadays (feat. Landon Cube),Lil Skies,2045127,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-08-19
111,112,The Middle,Zedd,2042209,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-08-19
112,113,Drew Barrymore,Bryce Vine,2041062,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-08-19
113,114,Shake It Up,Trippie Redd,2038562,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz,2018-08-19
114,115,goosebumps,Travis Scott,2038313,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-08-19
115,116,Roll In Peace (feat. XXXTENTACION),Kodak Black,2009217,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-08-19
116,117,Narcos,Migos,1989691,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-08-19
117,118,HUMBLE.,Kendrick Lamar,1985387,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-08-19
118,119,Champion (feat. Travis Scott),NAV,1970178,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo,2018-08-19
119,120,you should see me in a crown,Billie Eilish,1957944,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2,2018-08-19
120,121,APESHIT,The Carters,1953469,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj,2018-08-19
121,122,This Is America,Childish Gambino,1944009,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,2018-08-19
122,123,Nevermind,Dennis Lloyd,1937081,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2018-08-19
123,124,Red Roses (feat. Landon Cube),Lil Skies,1936748,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-08-19
124,125,Life Goes On,Lil Baby,1932251,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,2018-08-19
125,126,ASTROTHUNDER,Travis Scott,1926487,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC,2018-08-19
126,127,Thunderclouds,Sia,1921197,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-08-19
127,128,It's A Slime (feat. Lil Uzi Vert),Young Thug,1904847,https://open.spotify.com/track/3HxYOwZZHZn5mC1drqPQqR,2018-08-19
128,129,Call Out My Name,The Weeknd,1902971,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,2018-08-19
129,130,PICK IT UP (feat. A$AP Rocky),Famous Dex,1900637,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV,2018-08-19
130,131,Playinwitme (feat. Kehlani),KYLE,1894553,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2018-08-19
131,132,Heaven,Kane Brown,1869666,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-08-19
132,133,Noticed,Lil Mosey,1866858,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-08-19
133,134,Havana,Camila Cabello,1863724,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-08-19
134,135,Simple,Florida Georgia Line,1853490,https://open.spotify.com/track/6fYkv8bGKiZl4Y3LYrFfAZ,2018-08-19
135,136,Stay,Post Malone,1843360,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,2018-08-19
136,137,Thunder,Imagine Dragons,1839034,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2018-08-19
137,138,Bed (feat. Ariana Grande),Nicki Minaj,1837874,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv,2018-08-19
138,139,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,1832534,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk,2018-08-19
139,140,Chun-Li,Nicki Minaj,1826762,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J,2018-08-19
140,141,Dark Knight Dummo,Trippie Redd,1795017,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1,2018-08-19
141,142,Ocean (feat. Khalid),Martin Garrix,1792104,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-08-19
142,143,SKELETONS,Travis Scott,1777893,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl,2018-08-19
143,144,Young Dumb & Broke,Khalid,1776841,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-08-19
144,145,No Rest,Lil Skies,1771635,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp,2018-08-19
145,146,Location,Khalid,1756568,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-08-19
146,147,Bigger Than You (feat. Drake & Quavo),2 Chainz,1746951,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf,2018-08-19
147,148,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1746599,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-08-19
148,149,Stir Fry,Migos,1746477,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-08-19
149,150,All The Stars (with SZA),Kendrick Lamar,1737974,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-08-19
150,151,Believer,Imagine Dragons,1732212,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2018-08-19
151,152,Bank Account,21 Savage,1718944,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-08-19
152,153,idontwannabeyouanymore,Billie Eilish,1710690,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH,2018-08-19
153,154,Bounce Out With That,YBN Nahmir,1709426,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ,2018-08-19
154,155,Ned Flanders (feat. A$AP Ferg),MadeinTYO,1707002,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf,2018-08-19
155,156,Paranoid,Post Malone,1698411,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq,2018-08-19
156,157,Creeping (feat. Rich the Kid),Lil Skies,1697716,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,2018-08-19
157,158,TATI,6ix9ine,1691445,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL,2018-08-19
158,159,Betrayed,Lil Xan,1689915,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug,2018-08-19
159,160,Rich & Sad,Post Malone,1680957,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,2018-08-19
160,161,NUMB,XXXTENTACION,1665527,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,2018-08-19
161,162,Side Effects (feat. Emily Warren),The Chainsmokers,1660170,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5,2018-08-19
162,163,Beautiful Crazy,Luke Combs,1645428,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2018-08-19
163,164,Black & White,Juice WRLD,1645288,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l,2018-08-19
164,165,Freaky Friday (feat. Chris Brown),Lil Dicky,1640668,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-08-19
165,166,Leave Me Alone,Flipp Dinero,1638689,https://open.spotify.com/track/5vDvBD3ReINP8dXUplj477,2018-08-19
166,167,Bodak Yellow,Cardi B,1619429,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,2018-08-19
167,168,ocean eyes,Billie Eilish,1618862,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2018-08-19
168,169,Connection,OneRepublic,1617090,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,2018-08-19
169,170,Album of the Year - Freestyle,J. Cole,1611641,https://open.spotify.com/track/6rDaCGqcQB1urhpCrrD599,2018-08-19
170,171,Speechless,Dan + Shay,1595532,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,2018-08-19
171,172,Born To Be Yours,Kygo,1590270,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-08-19
172,173,1-800-273-8255,Logic,1589555,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-08-19
173,174,Magic In The Hamptons (feat. Lil Yachty),Social House,1588247,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,2018-08-19
174,175,Africa,Toto,1586537,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2018-08-19
175,176,FRIENDS,Marshmello,1581113,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-08-19
176,177,You Make It Easy,Jason Aldean,1568120,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J,2018-08-19
177,178,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1561481,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-08-19
178,179,LOVE. FEAT. ZACARI.,Kendrick Lamar,1551671,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-08-19
179,180,Plain Jane,A$AP Ferg,1550437,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-08-19
180,181,2002,Anne-Marie,1549181,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-08-19
181,182,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,1547704,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-08-19
182,183,Fr Fr (feat. Lil Skies),Wiz Khalifa,1538286,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V,2018-08-19
183,184,Shape of You,Ed Sheeran,1533596,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-08-19
184,185,Blue Tacoma,Russell Dickerson,1533397,https://open.spotify.com/track/2oPCR02nduYVpj7CTfsA0d,2018-08-19
185,186,KOD,J. Cole,1527617,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,2018-08-19
186,187,Let You Down,NF,1524891,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,2018-08-19
187,188,LAMB TALK,Quavo,1523847,https://open.spotify.com/track/3nmfktGzQJe0B77Ilcce1o,2018-08-19
188,189,Spoil My Night (feat. Swae Lee),Post Malone,1491972,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,2018-08-19
189,190,MotorSport,Migos,1483053,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-08-19
190,191,Perfect,Ed Sheeran,1482209,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-08-19
191,192,Finest Hour (feat. Abir),Cash Cash,1475923,https://open.spotify.com/track/0p0ljM6RxgpGt7wthGqBZa,2018-08-19
192,193,Best Part (feat. Daniel Caesar),H.E.R.,1469851,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-08-19
193,194,I Don't Wanna Do This Anymore,XXXTENTACION,1467195,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD,2018-08-19
194,195,Can’t Take A Joke,Drake,1465654,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm,2018-08-19
195,196,No Limit,G-Eazy,1461135,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-08-19
196,197,Missing My Idols,Trippie Redd,1458903,https://open.spotify.com/track/5HnxL39pSgVVQMLP7WnSfv,2018-08-19
197,198,TOOTIMETOOTIMETOOTIME,The 1975,1453052,https://open.spotify.com/track/6wvlEKW2qxucJSBXYpMV2P,2018-08-19
198,199,Silence,Marshmello,1435913,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-08-19
199,200,broken,lovelytheband,1432246,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX,2018-08-19
0,1,SICKO MODE,Travis Scott,12071818,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-08-26
1,2,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,11286750,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,2018-08-26
2,3,Lucid Dreams,Juice WRLD,10453245,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,2018-08-26
3,4,In My Feelings,Drake,10408120,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-08-26
4,5,Nonstop,Drake,7314039,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-08-26
5,6,SAD!,XXXTENTACION,7300834,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-08-26
6,7,Taste (feat. Offset),Tyga,7220577,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-08-26
7,8,breathin,Ariana Grande,7111923,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-08-26
8,9,God is a woman,Ariana Grande,6914922,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-08-26
9,10,Eastside (with Halsey & Khalid),benny blanco,6680892,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-08-26
10,11,Moonlight,XXXTENTACION,6672734,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-08-26
11,12,Happier,Marshmello,6451291,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-08-26
12,13,I Like It,Cardi B,6305266,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-08-26
13,14,Better Now,Post Malone,6294154,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-08-26
14,15,No Brainer,DJ Khaled,6093774,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-08-26
15,16,Yes Indeed,Lil Baby,6034202,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-08-26
16,17,STARGAZING,Travis Scott,5945967,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-08-26
17,18,Girls Like You (feat. Cardi B),Maroon 5,5527584,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-08-26
18,19,Promises (with Sam Smith),Calvin Harris,4748929,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-08-26
19,20,Wasted (feat. Lil Uzi Vert),Juice WRLD,4579204,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,2018-08-26
20,21,Psycho (feat. Ty Dolla $ign),Post Malone,4553590,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-08-26
21,22,Jocelyn Flores,XXXTENTACION,4546037,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-08-26
22,23,All Girls Are The Same,Juice WRLD,4481204,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,2018-08-26
23,24,Youngblood,5 Seconds of Summer,4433395,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-08-26
24,25,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4396713,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-08-26
25,26,Nice For What,Drake,4362646,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-08-26
26,27,God's Plan,Drake,4351886,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-08-26
27,28,Lean Wit Me,Juice WRLD,4271589,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk,2018-08-26
28,29,Fuck Love (feat. Trippie Redd),XXXTENTACION,4198856,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-08-26
29,30,no tears left to cry,Ariana Grande,4173442,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-08-26
30,31,Be Alright,Dean Lewis,4098294,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-08-26
31,32,Mo Bamba,Sheck Wes,4094722,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,2018-08-26
32,33,Body (feat. brando),Loud Luxury,4073421,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-08-26
33,34,YOSEMITE,Travis Scott,4060977,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-08-26
34,35,Taking A Walk,Trippie Redd,4057914,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2,2018-08-26
35,36,changes,XXXTENTACION,3904375,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-08-26
36,37,rockstar (feat. 21 Savage),Post Malone,3829141,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-08-26
37,38,Happy Now,Zedd,3753258,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-08-26
38,39,Beautiful (feat. Camila Cabello),Bazzi,3725792,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-08-26
39,40,Jackie Chan,Tiësto,3692815,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-08-26
40,41,Look Alive (feat. Drake),BlocBoy JB,3658894,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-08-26
41,42,everytime,Ariana Grande,3581116,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,2018-08-26
42,43,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3566164,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2018-08-26
43,44,WORKIN ME,Quavo,3377180,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64,2018-08-26
44,45,I Fall Apart,Post Malone,3350992,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-08-26
45,46,sweetener,Ariana Grande,3243734,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH,2018-08-26
46,47,I'm Upset,Drake,3064948,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,2018-08-26
47,48,SWISH,Tyga,3019495,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD,2018-08-26
48,49,Everybody Dies In Their Nightmares,XXXTENTACION,3012953,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-08-26
49,50,Mob Ties,Drake,2810793,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK,2018-08-26
50,51,Natural,Imagine Dragons,2803903,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-08-26
51,52,Te Boté - Remix,Nio Garcia,2793766,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-08-26
52,53,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,2784801,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r,2018-08-26
53,54,The Return,Logic,2773320,https://open.spotify.com/track/0ATmjiSoHDCHeeQ9FcvZOW,2018-08-26
54,55,High Hopes,Panic! At The Disco,2768786,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-08-26
55,56,Rise,Jonas Blue,2759380,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2018-08-26
56,57,Love Lies (with Normani),Khalid,2737429,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-08-26
57,58,BUTTERFLY EFFECT,Travis Scott,2726970,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,2018-08-26
58,59,Ric Flair Drip (& Metro Boomin),Offset,2717135,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-08-26
59,60,Ball For Me (feat. Nicki Minaj),Post Malone,2707092,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,2018-08-26
60,61,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2669885,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM,2018-08-26
61,62,In My Mind,Dynoro,2668177,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-08-26
62,63,lovely (with Khalid),Billie Eilish,2628132,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-08-26
63,64,XO TOUR Llif3,Lil Uzi Vert,2603529,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-08-26
64,65,Drew Barrymore,Bryce Vine,2596038,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-08-26
65,66,Tie Me Down (with Elley Duhé),Gryffin,2593569,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,2018-08-26
66,67,Plug Walk,Rich The Kid,2578342,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6,2018-08-26
67,68,WAKE UP,Travis Scott,2573893,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG,2018-08-26
68,69,Vaina Loca,Ozuna,2543550,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2018-08-26
69,70,CAN'T SAY,Travis Scott,2535922,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL,2018-08-26
70,71,CAROUSEL,Travis Scott,2505667,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI,2018-08-26
71,72,Barbie Dreams,Nicki Minaj,2475046,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B,2018-08-26
72,73,Hope,XXXTENTACION,2467609,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,2018-08-26
73,74,I'm a Mess,Bebe Rexha,2450627,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-08-26
74,75,the remedy for a broken heart (why am I so in love),XXXTENTACION,2439541,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,2018-08-26
75,76,Look At Me!,XXXTENTACION,2395696,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-08-26
76,77,OTW,Khalid,2392018,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-08-26
77,78,IDOL,BTS,2391745,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,2018-08-26
78,79,I Like Me Better,Lauv,2386939,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-08-26
79,80,Don’t Matter To Me (with Michael Jackson),Drake,2383197,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,2018-08-26
80,81,R.E.M,Ariana Grande,2369860,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ,2018-08-26
81,82,Nephew (feat. Lil Pump),Smokepurpp,2360839,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL,2018-08-26
82,83,Candy Paint,Post Malone,2349162,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,2018-08-26
83,84,Ned Flanders (feat. A$AP Ferg),MadeinTYO,2346747,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf,2018-08-26
84,85,Mine,Bazzi,2341819,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-08-26
85,86,Tribe (with J. Cole),Bas,2331390,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI,2018-08-26
86,87,Lust,Lil Skies,2327522,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-08-26
87,88,Boo'd Up,Ella Mai,2297024,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli,2018-08-26
88,89,Legends,Juice WRLD,2250912,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,2018-08-26
89,90,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,2245608,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-08-26
90,91,JAPAN,Famous Dex,2240590,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,2018-08-26
91,92,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2238212,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-08-26
92,93,NO BYSTANDERS,Travis Scott,2228587,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn,2018-08-26
93,94,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2224254,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-08-26
94,95,Walk It Talk It,Migos,2206724,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-08-26
95,96,STOP TRYING TO BE GOD,Travis Scott,2200883,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg,2018-08-26
96,97,Shoota (feat. Lil Uzi Vert),Playboi Carti,2192345,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,2018-08-26
97,98,R.I.P. SCREW,Travis Scott,2189972,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb,2018-08-26
98,99,Solo (feat. Demi Lovato),Clean Bandit,2188304,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2018-08-26
99,100,IDOL,BTS,2186382,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx,2018-08-26
100,101,goodnight n go,Ariana Grande,2184780,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln,2018-08-26
101,102,Congratulations,Post Malone,2178189,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-08-26
102,103,pete davidson,Ariana Grande,2176063,https://open.spotify.com/track/0XOnMqLQDO89iAg7dWWwnG,2018-08-26
103,104,All Mine,Kanye West,2104546,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,2018-08-26
104,105,No Rest,Lil Skies,2085079,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp,2018-08-26
105,106,Noticed,Lil Mosey,2078699,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-08-26
106,107,Narcos,Migos,2071502,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-08-26
